,game_name,platform,main_genre,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,main_genres_labeled,platform_labeled
143,NBA Live 07,"PC, Xbox",Sim,EA Sports,EA Sports,2,1,2006,9,1,0.5568181818181819,0.4361702127659575,0.11805555555555555,0.159934010022595,0,278,564,11,38
144,Teen Titans,"Nintendo, PlayStation",Action Adventure,Artificial Mind and Movement,THQ,1,0,2005,10,2,0.5397727272727273,0.7819148936170215,0.16666666666666666,0.12534141423224246,0,875,133,1,14
145,Civilization III: Play the World,PC,Strategy,Firaxis Games,Infogrames,8,1,2002,10,1,0.5681818181818182,0.7127659574468086,0.2727272727272727,0.17460427746687046,1,469,652,14,31
146,Prince of Qin,PC,Role-Playing,Object,Strategy First,1,0,2002,8,3,0.5681818181818182,0.7553191489361704,0.06666666666666667,0.11238904996531421,1,852,1320,9,31
147,Nightcaster,Xbox,Action Adventure,Jaleco Entertainment,Microsoft Game Studios,1,0,2002,1,3,0.5681818181818182,0.5638297872340426,0.07407407407407407,0.015580859492132632,1,577,956,1,45
148,Rune: Halls of Valhalla,PC,Action,Human Head Studios,Gathering,16,1,2001,4,4,0.5681818181818182,0.723404255319149,0.2727272727272727,0.1108320118999172,1,387,875,0,31
149,Gauntlet: Seven Sorrows,"PlayStation, Xbox",Role-Playing,Midway,Midway,4,1,2005,12,3,0.5568181818181819,0.6914893617021278,0.20248538011695905,0.08184676360713743,0,578,1173,9,42
150,Ar tonelico Qoga: Knell of Ar Ciel,PlayStation,Role-Playing,Gust,NIS America,1,0,2011,3,4,0.5681818181818182,0.797872340425532,0.2222222222222222,0.4279556081799755,1,608,807,9,39
151,The Dwarves,"PC, PlayStation, Xbox",General,KING Art,EuroVideo Medien,1,0,2016,12,4,0.5530303030303031,0.5212765957446809,0.11827551533433887,0.15993901863164275,0,304,986,5,35
152,Vietcong 2,PC,Action,Pterodon,2K Games,64,1,2005,10,4,0.5681818181818182,0.6063829787234043,0.06896551724137931,0.15261563524693725,1,11,1470,0,31
153,StarDrive,PC,General,Zero Sum Games,Iceberg Interactive,1,0,2013,4,3,0.5681818181818182,0.6914893617021277,0.15384615384615385,0.5953963548790929,1,462,2137,5,31
154,Create,"PC, PlayStation, Xbox",General,EA Bright Light,EA Games,1,0,2010,11,1,0.537878787878788,0.5567375886524824,0.032036613272311214,0.03384151406698225,0,276,553,5,35
155,Deiland: Pocket Planet Edition,Nintendo,Action Adventure,Chibig,Chibig,1,0,2021,4,2,0.5681818181818182,0.7012011581983197,0.05555555555555555,0.016082002329426522,1,173,353,1,0
156,Far Cry 5: Lost on Mars,"PC, PlayStation",Action,Ubisoft Montreal,Ubisoft,1,0,2018,7,4,0.5454545454545454,0.5106382978723405,0.13333333333333333,0.15101798406333355,0,948,1988,0,32
157,Dance Dance Revolution: Disney Channel Edition,PlayStation,Miscellaneous,Keen Games,Konami,1,0,2008,1,1,0.5681818181818182,0.7012011581983197,0.0,0.6631653562348107,1,507,996,6,39
158,Death Jr.,PlayStation,Action,Backbone Entertainment,Konami,1,0,2005,8,3,0.5681818181818182,0.723404255319149,0.175,0.20194505944072771,1,507,171,0,39
159,Perception,"PC, PlayStation, Xbox",Adventure,The Deep End Games,The Deep End Games,1,0,2017,5,4,0.5303030303030303,0.6382978723404257,0.08265345765345765,0.16291754522115884,0,907,1890,2,35
160,Signal Ops,PC,General,Space Bullet Dynamics Corporation,Space Bullet Dynamics Corporation,1,1,2013,4,3,0.5681818181818182,0.6382978723404256,0.2222222222222222,0.04533001721828965,1,831,1732,5,31
161,Venetica,"PC, PlayStation, Xbox",General,Deck 13,Atari,1,0,2011,1,3,0.4431818181818182,0.7269503546099291,0.0392156862745098,0.1949189492237163,0,79,474,5,35
162,Raiden III,PlayStation,Action,Moss,UFO Interactive,2,0,2007,4,2,0.5681818181818182,0.7021276595744682,0.14285714285714285,0.08672862439924303,1,945,1216,0,39
163,What Happened,PC,Adventure,Genius Slackers,KATNAPPE SP. Z O. O.,1,0,2020,7,3,0.5681818181818182,0.723404255319149,0.2,0.5810453477275689,1,493,760,2,31
164,Tour de France 2020,PlayStation,Sports,Cyanide,Nacon,4,1,2020,6,1,0.5681818181818182,0.4361702127659576,0.1,0.0997738728382117,1,610,437,13,39
165,Rogue Trooper Redux,"Nintendo, PC, PlayStation, Xbox",Action,Sold Out,Sold Out,4,1,2017,10,3,0.5568181818181819,0.672872340425532,0.06818181818181818,0.084357028849217,0,825,1718,0,11
166,Ryse: Son of Rome,"PC, Xbox",General,Crytek,Crytek,1,0,2013,11,4,0.5625,0.6702127659574468,0.1075036075036075,0.632298255826531,0,209,430,5,38
167,Cyberpunk 2077,"PC, PlayStation, Xbox",Role-Playing,CD Projekt Red Studio,Microsoft Game Studios,1,0,2020,12,4,0.6477272727272727,0.5283687943262412,0.45628337147215864,0.48585857942042104,0,577,310,9,35
168,Monster Energy Supercross - The Official Videogame 4,Xbox,Arcade,Milestone S.r.l,Koch Media,16,1,2021,3,1,0.5681818181818182,0.5531914893617023,0.125,0.030683641477694337,1,504,1181,3,45
169,J-Stars Victory Vs+,PlayStation,Action,Bandai Namco Games,Bandai Namco Games,4,1,2015,6,3,0.5681818181818182,0.6489361702127661,0.25,0.3582827415136043,1,97,178,0,39
170,Spy Fiction,PlayStation,Action Adventure,Access Games,Sammy Studios,1,0,2004,8,4,0.5681818181818182,0.8191489361702129,0.21212121212121213,0.08800065367245068,1,783,58,1,39
171,One Must Fall: Battlegrounds,PC,Action,Diversions Entertainment,Diversions Entertainment,16,1,2003,12,3,0.5681818181818182,0.723404255319149,0.15789473684210525,0.14252154769365036,1,263,525,0,31
172,Rugby 2004,"PC, PlayStation",Sports,HB Studios Multimedia,EA Sports,4,1,2003,9,1,0.5340909090909092,0.6223404255319149,0.09401709401709402,0.21124698464985314,0,278,811,13,32
173,Motor Trend presents Lotus Challenge,Xbox,Racing,Kuju Entertainment,Xicat Interactive,2,0,2003,4,1,0.5681818181818182,0.7012011581983197,0.2222222222222222,0.03165493000084167,1,1014,1024,8,45
174,Disney's Donald Duck: Goin' Quackers,Old Platform,Action,Ubisoft Montreal,Ubisoft,1,0,2002,3,1,0.5681818181818182,0.4893617021276597,0.0,0.015341820738847168,0,948,1988,0,20
175,BCT Commander,PC,General,ProSim,Shrapnel Games,2,0,2002,2,3,0.5681818181818182,0.7012011581983197,0.4,0.016082002329426522,1,799,1458,5,31
176,Championship Surfer,"Old Platform, PC",Sports,Krome Studios,Mattel,1,0,2000,11,1,0.48863636363636365,0.7708133450566067,0.1736111111111111,0.34741014311782614,0,554,1022,13,21
177,Moon Diver,"PlayStation, Xbox",Action,FeelPlus,Square Enix,1,0,2011,3,2,0.5625,0.6648936170212767,0.1869747899159664,0.038133743979070184,0,840,648,0,42
178,Georifters,Nintendo,Action,Busy Toaster,Another Indie,1,0,2020,9,1,0.5681818181818182,0.7012011581983197,0.2222222222222222,0.6631653562348107,1,61,304,0,0
179,Dead Rising: Chop Till You Drop,Wii,Action Adventure,TOSE,Capcom,1,0,2009,2,4,0.5681818181818182,0.6595744680851064,0.03333333333333333,0.23609884420867835,1,161,1836,1,43
180,Ghost in the Shell: Stand Alone Complex,PlayStation,Action,G-Artists,Bandai,6,1,2005,10,3,0.5681818181818182,0.8191489361702129,0.13043478260869565,0.18943863991787313,1,95,709,0,39
181,Star Wars: The Force Unleashed II,"PC, Xbox",Action,LucasArts,LucasArts,1,0,2010,10,3,0.5568181818181819,0.5957446808510639,0.17312348668280872,0.35166420694773026,0,532,1074,0,38
182,GoldenEye: Rogue Agent,"Nintendo, Old Platform, PlayStation, Xbox",Action,EA LA,EA Games,8,1,2004,11,3,0.5539772727272727,0.7047872340425532,0.18367053998632946,0.15656776360850774,0,276,558,0,5
183,Fun! Fun! Minigolf TOUCH!,Nintendo,Arcade,Shin'en,Shin'en,1,0,2012,3,1,0.5681818181818182,0.7872340425531916,0.09090909090909091,0.11238904996531421,1,796,1656,3,0
184,Fast Striker,PlayStation,Action,NG:DEV.TEAM,EastAsiaSoft,1,0,2018,10,1,0.5681818181818182,0.7012011581983197,0.14285714285714285,0.6631653562348107,1,281,1235,0,39
185,Deadpool,PlayStation,Action,High Moon Studios,Activision,1,0,2013,6,4,0.5625,0.6861702127659575,0.09259259259259259,0.47286707982220355,1,41,853,0,39
186,PowerUp Heroes,Xbox,Action,Ubisoft,Ubisoft,1,0,2011,10,2,0.5681818181818182,0.7021276595744682,0.3076923076923077,0.09974165241425097,1,948,1980,0,45
187,Transformers: Revenge of the Fallen,"PC, Wii, Xbox",Action,"Luxoflux, Inc.",Activision,8,1,2009,6,3,0.5265151515151515,0.5673758865248227,0.07601809954751132,0.14957423382550403,0,41,1086,0,37
188,Bus Driver,PC,General,SCS Software,Meridian4,1,0,2007,3,1,0.5681818181818182,0.723404255319149,0.2,0.23479328499528807,1,563,1604,5,31
189,F1 Race Stars,PlayStation,Arcade,Codemasters,Codemasters,12,1,2012,11,1,0.5681818181818182,0.5851063829787235,0.1111111111111111,0.17010406974740686,1,190,380,3,39
190,The Witch and the Hundred Knight 2,PlayStation,Role-Playing,Nippon Ichi Software,NIS America,1,0,2018,3,3,0.5681818181818182,0.6382978723404256,0.125,0.11971060086024837,1,608,1285,9,39
191,Batman: Arkham Origins Blackgate,PlayStation,Action,Armature Studio,Warner Bros. Interactive Entertainment,1,0,2013,10,3,0.5681818181818182,0.6914893617021277,0.13157894736842105,0.4453455645076839,1,980,119,0,39
192,Boiling Point: Road to Hell,PC,Action,Deep Shadows,Atari,1,0,2005,6,4,0.5681818181818182,0.7446808510638299,0.2857142857142857,0.42366049534085337,1,79,479,0,31
193,Crimsonland,Nintendo,Action,10tons,10tons,1,0,2017,11,3,0.5681818181818182,0.6276595744680852,0.0,0.031161718984265264,1,2,2,0,0
194,Traverser,PC,Action Adventure,Gatling Goat Studios,Adult Swim,1,0,2015,7,3,0.5681818181818182,0.6595744680851064,0.07142857142857142,0.07333387806037556,1,43,752,1,31
195,The Perils of Man,PC,General,IF Games,IF Games,1,0,2015,4,3,0.5681818181818182,0.7446808510638299,0.16666666666666666,0.162132543362094,1,455,887,5,31
196,A City Sleeps,PC,Action,Harmonix Music Systems,Harmonix Music Systems,1,0,2014,10,3,0.5681818181818182,0.6276595744680852,0.09090909090909091,0.6631653562348107,1,426,825,0,31
197,Invincible Tiger: The Legend of Han Tao,"PlayStation, Xbox",Action,Blitz Arcade,Namco Bandai Games America,2,1,2009,8,3,0.5454545454545454,0.547872340425532,0.03571428571428571,0.04433784939961136,0,614,252,0,42
198,FaceBreaker K.O. Party,Wii,Sports,EA Canada,EA Sports,1,0,2008,11,3,0.5681818181818182,0.6170212765957448,0.13333333333333333,0.0595403676606395,1,278,554,13,43
199,Tom Clancy's Splinter Cell Double Agent,"PlayStation, Wii, Xbox",General,Ubisoft Shanghai,Ubisoft,1,0,2006,10,4,0.78125,0.8244680851063831,0.7330508474576272,0.6355561800112257,0,948,1993,5,41
200,Fantastic 4,"Nintendo, Old Platform",Action,7 Studios,Activision,2,0,2005,6,3,0.5454545454545454,0.6165580259076706,0.12357954545454546,0.03004116458282593,0,41,42,0,1
201,Disney Universe,Wii,General,Eurocom Entertainment Software,Disney Interactive Studios,1,0,2011,10,2,0.5681818181818182,0.6702127659574468,0.09090909090909091,0.0460254622165415,1,261,616,5,43
202,F1 2014,PC,Racing,Codemasters Birmingham,Codemasters,1,0,2014,10,1,0.5681818181818182,0.5000000000000001,0.2,0.18719695533223177,1,190,381,8,31
203,Ragnarok Odyssey ACE,PlayStation,Role-Playing,Game Arts,XSEED Games,4,1,2014,4,3,0.5681818181818182,0.6702127659574468,0.2222222222222222,0.12132435772268912,1,1010,727,9,39
204,Elite Forces: Unit 77,Nintendo,General,Gammick Entertainment,Deep Silver,1,0,2009,4,3,0.5681818181818182,0.7012011581983197,0.043478260869565216,0.016082002329426522,1,237,746,5,0
205,Dead Island: Riptide,"PC, Xbox",Action,Techland,Deep Silver,1,0,2013,4,4,0.5454545454545454,0.6276595744680852,0.1956810631229236,0.45755629674232234,0,237,1866,0,38
206,Spore Hero,Wii,General,Maxis,EA Games,1,0,2009,10,2,0.5681818181818182,0.723404255319149,0.13043478260869565,0.27316286704747106,1,276,1137,5,43
207,Superfrog HD,PlayStation,Action,Team17,Team17,1,0,2013,8,1,0.5681818181818182,0.6276595744680852,0.3076923076923077,0.07124403743875068,1,890,1864,0,39
208,Namco Museum 50th Anniversary,"Nintendo, Old Platform, PlayStation",Miscellaneous,Digital Eclipse,Namco,2,0,2005,8,2,0.5606060606060607,0.6947266272008585,0.1518288474810214,0.021188132443563008,0,612,506,6,4
209,Scathe,PC,Action,DAMAGE STATE LTD,Kwalee Ltd,4,1,2022,8,3,0.5681818181818182,0.5425531914893619,0.2,0.015580859492132632,1,511,446,0,31
210,Alfred Hitchcock: Vertigo,PC,General,Pendulo Studios,Microids,1,0,2021,12,3,0.5681818181818182,0.7872340425531916,0.38461538461538464,0.22570330172787215,1,575,1386,5,31
211,Violett,PC,General,Forever Entertainment S.A.,Forever Entertainment S.A.,1,0,2013,12,3,0.5681818181818182,0.7127659574468086,0.0,0.1724534834755213,1,334,669,5,31
212,Rogue Ops,PlayStation,Action Adventure,Bits Studios,Kemco,1,0,2003,10,4,0.5681818181818182,0.8829787234042554,0.23076923076923078,0.1011833951324502,1,498,230,1,39
213,Original War,PC,General,Altar Interactive,Virgin Interactive,8,1,2001,12,3,0.5681818181818182,0.9042553191489364,0.3333333333333333,0.517563209649105,1,967,83,5,31
214,18 Wheeler: American Pro Trucker,"Old Platform, PlayStation",Arcade,Acclaim Studios Cheltenham,Acclaim,2,0,2001,11,1,0.5170454545454546,0.5851063829787235,0.0,0.08049667335359331,0,35,60,3,25
215,X-Men: Reign of Apocalypse,Nintendo,Action,Digital Eclipse,Activision,1,0,2001,9,1,0.5681818181818182,0.6702127659574468,0.2,0.04533001721828965,1,41,506,0,0
216,Virtua Athlete 2000,Old Platform,Sports,Hitmaker,Agetec Inc.,1,0,2001,8,1,0.5681818181818182,0.8191489361702129,0.17647058823529413,0.06136728295538867,0,47,857,13,20
217,Alien Resurrection,PlayStation,Action,Argonaut Games,Fox Interactive,1,0,2000,10,4,0.5681818181818182,0.7659574468085107,0.25,0.23119611504495677,1,336,116,0,39
218,Dogs of War: Battle On Primus IV,PC,General,Silicon Dreams,TalonSoft,8,1,2000,7,4,0.5681818181818182,0.7012011581983197,0.26666666666666666,0.6631653562348107,1,881,1668,5,31
219,Flockers,PlayStation,Action,Team17,Team17,1,0,2014,9,3,0.5681818181818182,0.44680851063829796,0.13333333333333333,0.043364312199621516,1,890,1864,0,39
220,DOLMEN,"PC, PlayStation, Xbox",Role-Playing,Massive Work Studio,Deep Silver,4,1,2022,5,3,0.5265151515151515,0.6418439716312058,0.10557184750733138,0.12509918510865972,0,237,1129,9,35
221,Test Drive: Ferrari Racing Legends,Xbox,General,Atari,Evolved Games,8,1,2012,7,1,0.5681818181818182,0.5319148936170214,0.047619047619047616,0.10951394923182162,1,305,149,5,45
222,Need for Speed Payback,"PlayStation, Xbox",Arcade,Ghost Games,Electronic Arts,8,1,2017,11,3,0.5681818181818182,0.40957446808510645,0.2748940677966102,0.31202356840567597,0,290,767,3,42
223,Age of Pirates 2: City of Abandoned Ships,PC,Role-Playing,Akella,Playlogic,1,0,2009,5,4,0.5681818181818182,0.7553191489361704,0.1111111111111111,0.3024763383180099,1,707,74,9,31
224,Secret Agent Clank,PlayStation,Action,Sanzaru Games,SCEA,1,0,2009,5,2,0.5681818181818182,0.6170212765957448,0.0,0.11660853902207756,1,768,1630,0,39
225,Override 2: Super Mech League,"PC, Xbox",Action,Modus Studios Brazil,Modus Games,4,1,2020,12,3,0.5511363636363636,0.7012011581983197,0.0625,0.0,0,587,1199,0,38
226,Outcast: Second Contact,PlayStation,General,Appeal,Maximum Games,1,0,2017,11,3,0.5681818181818182,0.5851063829787235,0.1875,0.1794097854203994,1,556,108,5,39
227,Major League Baseball 2K9,PlayStation,Sim,2K Sports,2K Sports,2,0,2009,3,1,0.5681818181818182,0.3936170212765958,0.10526315789473684,0.02977018383031975,1,13,20,11,39
228,Need for Speed ProStreet,"PlayStation, Wii",Racing,EA Games,EA Games,1,0,2007,11,2,0.5454545454545454,0.8510638297872342,0.13839285714285715,0.3136687831317121,0,276,557,8,40
229,No Man's Sky,"Nintendo, PC",Action,Hello Games,Hello Games,1,0,2016,8,3,0.6931818181818182,0.6063829787234044,0.46791443850267384,0.5660350301122815,0,432,842,0,7
230,Asphalt 9: Legends,Nintendo,Arcade,Gameloft,Gameloft,8,1,2019,10,1,0.5681818181818182,0.6595744680851064,0.125,0.35772492743667456,1,379,739,3,0
231,Delta Force: Black Hawk Down,"PlayStation, Xbox",Action,Climax Group,NovaLogic,44,1,2005,7,3,0.5511363636363636,0.7819148936170213,0.1681081081081081,0.26672459926512204,0,643,370,0,42
232,Kinect Adventures!,Xbox,General,Good Science Studio,Microsoft Game Studios,2,0,2010,11,1,0.5681818181818182,0.6382978723404256,0.1111111111111111,0.3355133399819153,1,577,783,5,45
233,James Cameron's Avatar: The Game,"PC, PlayStation, Wii, Xbox",Action,Ubisoft,Ubisoft,16,1,2009,12,3,0.5568181818181819,0.625,0.13385794489890415,0.27850944773918024,0,948,1980,0,34
234,Metal Slug XX,Xbox,Action,SNK Playmore,SNK Playmore,2,0,2010,5,3,0.5681818181818182,0.6808510638297873,0.0,0.08549284492650083,1,775,1613,0,45
235,ITORAH,PC,Action,Grimbart Tales,Grimbart Tales,1,0,2022,3,3,0.5681818181818182,0.7659574468085107,0.2857142857142857,0.08800065367245068,1,411,796,0,31
236,Shadow Corridor,Nintendo,Action Adventure,KazukiShiroma,NIS America,1,0,2021,10,3,0.5681818181818182,0.7012011581983197,0.2857142857142857,0.6631653562348107,1,608,995,1,0
237,Evoland,PC,General,Shiro Games,Shiro Games,1,0,2013,4,3,0.5681818181818182,0.6808510638297873,0.2222222222222222,0.47704217225334616,1,797,1659,5,31
238,Mutant Mudds,PC,Action,Renegade Kid,Renegade Kid,1,0,2012,8,3,0.5681818181818182,0.46808510638297884,0.14285714285714285,0.056194524982657104,1,750,1542,0,31
239,Infernal,PC,Action,Metropolis Software,Eidos Interactive,1,0,2007,5,4,0.5681818181818182,0.7553191489361704,0.058823529411764705,0.44546210429982513,1,289,1162,0,31
240,Muppets Party Cruise,PlayStation,Action,Mass Media,TDK Mediactive,4,1,2003,11,1,0.5681818181818182,0.7553191489361704,0.18181818181818182,0.08672862439924303,1,874,1125,0,39
241,Robotech: The Macross Saga,Nintendo,Action,Lucky Chicken,TDK Mediactive,4,1,2002,10,1,0.5681818181818182,0.6489361702127661,0.125,0.031161718984265264,1,874,1076,0,0
242,X-Men: Next Dimension,"PlayStation, Xbox",Action,Paradox Development,Activision,2,0,2002,10,3,0.5397727272727273,0.7920899408012876,0.05263157894736842,0.0781568887285318,0,41,1373,0,42
243,Fatal Inertia,Xbox,Arcade,Koei,Koei,4,1,2007,9,2,0.5681818181818182,0.4148936170212767,0.06666666666666667,0.07773902601471837,1,505,1013,3,45
244,Windward,PC,Action,Tasharen Entertainment,Tasharen Entertainment,1,0,2015,5,3,0.5681818181818182,0.7446808510638299,0.18181818181818182,0.28812123959986347,1,884,1853,0,31
245,Zombie Apocalypse,PlayStation,Action,Nihilistic,Konami,1,0,2009,9,4,0.5681818181818182,0.7446808510638299,0.13043478260869565,0.12298221756236309,1,507,1277,0,39
246,Siegecraft Commander,Xbox,Strategy,Blowfish Studios,Blowfish Studios,1,0,2017,1,2,0.5681818181818182,0.7012011581983197,0.1,0.6631653562348107,1,129,259,14,45
247,MegaTagmension Blanc + Neptune VS Zombies,PlayStation,Action,Compile Heart,Idea Factory,4,1,2016,5,3,0.5681818181818182,0.6489361702127661,0.18181818181818182,0.14069858585596848,1,464,390,0,39
248,White Night,Xbox,Action,OSome Studio,Activision,1,0,2015,3,4,0.5681818181818182,0.723404255319149,0.3333333333333333,0.15751894694854407,1,41,1316,0,45
249,PlayStation Move Fitness,PlayStation,General,Coldwood Interactive,SCEA,1,0,2013,3,1,0.5681818181818182,0.6595744680851064,0.08333333333333333,0.6631653562348107,1,768,384,5,39
250,Robocalypse: Beaver Defense,Wii,General,Vogster,Vogster,1,0,2010,5,3,0.5681818181818182,0.6063829787234043,0.14285714285714285,0.6631653562348107,1,973,2058,5,43
251,Star Wars: The Force Unleashed,Nintendo,Action,n-Space,LucasArts,6,1,2008,9,3,0.5681818181818182,0.5531914893617023,0.125,0.09188605238665071,1,532,2173,0,0
252,Kirby Air Ride,Old Platform,Racing,HAL Labs,Nintendo,4,1,2003,10,1,0.5681818181818182,0.8404255319148937,0.35714285714285715,0.5732730617759507,0,632,810,8,20
253,Playboy: The Mansion,"PC, PlayStation, Xbox",Strategy,Cyberlore Studios,Arush Entertainment,1,0,2005,1,4,0.5530303030303031,0.599290780141844,0.033356824054498475,0.11499946984722453,0,71,441,14,35
254,Sunny Garcia Surfing,PlayStation,Sports,Krome Studios,Ubisoft,8,1,2001,10,1,0.5681818181818182,0.8085106382978725,0.09090909090909091,0.07442545957579938,1,948,1022,13,39
255,Sword Coast Legends,PC,General,n-Space,Digital Extremes,1,0,2015,10,3,0.5681818181818182,0.5531914893617023,0.05128205128205128,0.3843473589136664,1,252,2173,5,31
256,Baja: Edge of Control,PlayStation,Racing,2XL Games,THQ,10,1,2008,9,1,0.5681818181818182,0.4361702127659576,0.19047619047619047,0.06832345420131283,1,875,21,8,39
