,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
1817,10 Second Ninja X,"PlayStation, Xbox","2d, action, platformer",GameDesignDan,Curve Digital,0,0,2016,7,3,0.7727272727272727,0.4946808510638299,0.74375,0.5240240489445975,0,363,1176,61,50
1818,Endless Legend,PC,"4x, general, strategy, turn-based",Amplitude Studios,Iceberg Interactive,8,1,2014,4,3,0.8068181818181819,0.8191489361702129,0.918918918918919,0.7513513513513513,1,773,154,205,39
1819,Virtua Fighter 5 Final Showdown,"PlayStation, Xbox","3d, action, fighting",Sega AM2,Sega,8,1,2012,6,3,0.8011363636363638,0.7180851063829788,0.7559523809523809,0.6490182328190743,0,1373,2686,143,50
1820,Skylanders: Spyro's Adventure,"Nintendo, PlayStation, Wii, Xbox","3d, action, platformer",Vicarious Visions,Activision,0,0,2011,10,2,0.7784090909090909,0.5505319148936172,0.8073232323232323,0.4584762154337626,0,59,3328,154,21
1821,Trauma Team,Wii,"action, career, general, miscellaneous, puzzle, simulation, virtual",Atlus,Atlus,0,0,2010,5,3,0.8068181818181819,0.8510638297872343,0.9655172413793104,0.8709677419354839,1,124,241,560,51
1822,Henry Hatsworth in the Puzzling Adventure,Nintendo,"2d, action, platformer",EA Tiburon,Electronic Arts,1,0,2009,3,1,0.8068181818181819,0.8297872340425533,0.8695652173913043,0.7317073170731707,1,485,917,61,0
1823,SOCOM 3: U.S. Navy SEALs,PlayStation,"action, modern, shooter, tactical, third-person",Zipper Interactive,SCEA,32,1,2005,10,4,0.8068181818181819,0.9148936170212768,0.8305084745762712,0.8378378378378378,1,1332,3493,696,47
1824,Dance Dance Revolution Ultramix,Xbox,"dancing, miscellaneous, rhythm",Konami Computer Entertainment Hawaii,Konami,4,1,2003,11,1,0.8068181818181819,0.8191489361702129,0.9166666666666666,0.8181818181818182,1,857,1632,1051,53
1825,Gladius,"Old Platform, PlayStation, Xbox","fantasy, strategy, turn-based",LucasArts,LucasArts,4,1,2003,10,3,0.7803030303030303,0.8368794326241137,0.757383302940745,0.8107054236086495,0,901,1734,1101,36
1826,Tom Clancy's Ghost Recon: Island Thunder,"PC, Xbox","action, first-person, modern, shooter, tactical",Red Storm Entertainment,Ubisoft,0,0,2002,9,4,0.8011363636363638,0.7446808510638299,0.8001893939393939,0.6505847953216375,0,1641,2502,618,46
1827,FIFA Soccer 2002,"Old Platform, PC, PlayStation","sim, soccer, sports, traditional",EA Sports,EA Sports,8,1,2001,10,1,0.7869318181818182,0.7154255319148938,0.7392848164906989,0.5878205128205128,0,468,915,1286,28
1828,Sid Meier's Antietam!,PC,"general, real-time, strategy",Firaxis Games,Firaxis Games,8,1,1999,12,1,0.8068181818181819,0.5000000000000001,0.75,0.4,1,543,1049,1175,39
1829,Extreme-G,Nintendo,"driving, futuristic, racing",Probe Entertainment Limited,Acclaim,4,1,1997,9,1,0.8068181818181819,0.872340425531915,0.7272727272727273,0.7407407407407407,1,53,2374,1061,0
1830,Death Stranding,PlayStation,"action, action adventure, general, open-world",Kojima Productions,Kojima Productions,0,0,2019,11,4,0.8068181818181819,0.7553191489361704,0.7747747747747747,0.7011950027159153,1,856,1630,415,47
1831,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,"action, arcade, first-person, sci-fi, shooter",GSC Game World,THQ,0,1,2007,3,4,0.8068181818181819,0.8617021276595747,0.8409090909090909,0.8108695652173913,1,1512,1154,518,39
1832,Far Cry 5,"PC, PlayStation, Xbox","action, arcade, first-person, shooter",Ubisoft Montreal,Ubisoft,12,1,2018,3,4,0.787878787878788,0.7021276595744682,0.7989336377769142,0.5360546975710895,0,1641,3250,522,43
1833,Okamiden,Nintendo,"action adventure, fantasy, general",Capcom,Capcom,0,0,2011,3,2,0.8068181818181819,0.8404255319148937,0.875,0.7746478873239436,1,267,518,263,0
1834,Space Invaders Extreme 2,Nintendo,"action, scrolling, shoot-'em-up, shooter, vertical",Taito Corporation,Square Enix,0,0,2009,10,1,0.8068181818181819,0.7872340425531916,0.8947368421052632,0.8,1,1459,3012,709,0
1835,The Evil Within 2,"PC, PlayStation, Xbox","action adventure, survival",Tango Gameworks,Bethesda Softworks,0,0,2017,10,4,0.7765151515151515,0.8758865248226954,0.8142324093816632,0.8472813312181935,0,167,3021,335,43
1836,Condemned 2: Bloodshot,"PlayStation, Xbox","action adventure, horror, survival",Monolith Productions,Sega,8,1,2008,3,4,0.7954545454545455,0.8404255319148938,0.8534850640113798,0.7432661717921527,0,1373,1946,316,50
1837,Kero Blaster,PC,"2d, action, general, platformer, scrolling, shoot-'em-up, shooter, vertical",Studio Pixel,Studio Pixel,0,0,2014,5,3,0.8068181818181819,0.7340425531914895,0.9285714285714286,0.6888888888888889,1,1484,2934,52,39
1838,Skullgirls: 2nd Encore,"Nintendo, PlayStation","2d, action, fighting",Lab Zero Games,Autumn Games,2,0,2015,7,3,0.7765151515151515,0.7836879432624114,0.8343915343915344,0.7976190476190476,0,132,1665,42,19
1839,"Invisible, Inc. Console Edition",PlayStation,"general, strategy, tactics, turn-based",Klei Entertainment,Klei Entertainment,0,0,2016,4,3,0.8068181818181819,0.7021276595744682,0.9285714285714286,0.46808510638297873,1,850,1618,1197,47
1840,Castle Crashers,Xbox,"2d, action, beat-'em-up",The Behemoth,The Behemoth,4,1,2008,8,3,0.8068181818181819,0.9042553191489364,0.8163265306122449,0.875,1,1555,3078,33,53
1841,Pro Evolution Soccer 2019,"PC, PlayStation, Xbox","sim, soccer, sports, team",Konami,Konami,22,1,2018,8,1,0.787878787878788,0.6524822695035462,0.8115079365079364,0.5548959486195847,0,857,1631,1284,43
1842,Monday Night Combat,"PC, Xbox","action, arcade, modern, shooter, third-person",Uber Entertainment,Uber Entertainment,1,0,2010,8,3,0.7897727272727273,0.7765957446808511,0.8968085106382979,0.6815248083904801,0,1640,3239,541,46
1843,World of Warcraft: Dragonflight,PC,"massively multiplayer, role-playing",Blizzard Entertainment,Activision,0,0,2022,11,3,0.8068181818181819,0.36170212765957455,0.7916666666666666,0.3208955223880597,1,59,402,1238,39
1844,Gloomhaven,PC,"board / card game, miscellaneous, strategy, tactics, turn-based",Flaming Fowl Studios,Asmodee,4,1,2021,10,3,0.8068181818181819,0.6914893617021277,0.7692307692307693,0.5384615384615384,1,116,1066,927,39
1845,The Elder Scrolls V: Skyrim Special Edition,"PlayStation, Xbox","role-playing, western-style",Bethesda Game Studios,Bethesda Softworks,0,0,2016,10,4,0.8011363636363638,0.8085106382978724,0.9291666666666667,0.7546477543720191,0,167,330,1278,50
1846,VIDEOBALL,PC,"general, sports",Action Button Entertainment,Iron Galaxy Studios,0,0,2016,7,3,0.8068181818181819,0.7659574468085107,0.875,0.75,1,806,106,1195,39
1847,Gunman Clive,Nintendo,"2d, action, general, platformer",Horberg Productions,Horberg Productions,0,0,2013,1,2,0.8068181818181819,0.797872340425532,0.9,0.7352941176470589,1,747,1383,49,0
1848,The Vale: Shadow of the Crown,PC,"action adventure, general",Falling Squirrel,Falling Squirrel,0,0,2021,8,3,0.8068181818181819,0.8297872340425533,0.8,0.75,1,530,1027,275,39
1849,Vectronom,Nintendo,"action, general, puzzle",Ludopium GmbH,ARTE France,0,0,2019,5,1,0.8068181818181819,0.7553191489361704,0.75,0.75,1,47,1744,656,0
1850,The Wolf Among Us: Episode 3 - A Crooked Mile,"PC, Xbox","action adventure, adventure, fantasy, general, point-and-click",Telltale Games,Telltale Games,0,0,2014,4,4,0.7784090909090909,0.824468085106383,0.6771255060728745,0.7613847837985769,0,1541,3055,224,46
1851,The Chronicles of Riddick: Assault on Dark Athena,"PC, PlayStation, Xbox","action, arcade, first-person, sci-fi, shooter",Starbreeze,Atari,12,1,2009,4,4,0.7916666666666666,0.8297872340425534,0.8096398350129693,0.7326018594476347,0,122,2885,518,43
1852,Resident Evil 4 (2005),"PC, PlayStation","action adventure, survival",Capcom,Capcom,0,0,2007,5,4,0.7727272727272727,0.8351063829787235,0.6916666666666667,0.7573673304938413,0,267,518,335,40
1853,Astalon: Tears of the Earth,Nintendo,"action, action adventure, metroidvania, open-world, platformer",LABS Works,DANGEN Entertainment,0,0,2021,6,3,0.8068181818181819,0.5425531914893619,0.9,0.4117647058823529,1,378,1653,434,0
1854,Slime-san,Nintendo,"action adventure, linear",Fabraz,Headup Games,0,0,2017,6,1,0.8068181818181819,0.8297872340425533,0.9090909090909091,0.7555555555555555,1,721,1015,318,0
1855,Outer Wilds: Echoes of the Eye,PC,"action adventure, open-world","Mobius Digital, LLC",Annapurna Interactive,0,0,2021,9,3,0.8068181818181819,0.9255319148936172,0.875,0.8571428571428571,1,91,1927,325,39
1856,The Sims 4: Eco Lifestyle,PC,"simulation, virtual, virtual life",Maxis,Electronic Arts,0,0,2020,6,3,0.8068181818181819,0.34042553191489366,0.9,0.17857142857142858,1,485,1834,1289,39
1857,Pro Evolution Soccer 2013,"PC, PlayStation, Xbox","sim, soccer, sports, team, traditional",Konami,Konami,0,0,2012,9,1,0.7992424242424243,0.7269503546099291,0.8413185913185913,0.6004493816643989,0,857,1631,1285,43
1858,X-Men Legends,"Old Platform, PlayStation, Xbox","action rpg, role-playing",Raven Software,Activision,4,1,2004,9,3,0.7916666666666666,0.8510638297872343,0.8419312169312169,0.8002587345528234,0,59,2464,364,36
1859,Wandersong,"Nintendo, PC","2d, action, platformer",Dumb and Fat Games,Dumb and Fat Games,0,0,2018,9,2,0.8068181818181819,0.8351063829787235,0.849624060150376,0.7882030861124938,0,461,895,61,11
1860,XCOM: Enemy Unknown Plus,PlayStation,"general, strategy, tactics, turn-based",Firaxis Games,2K Games,0,0,2016,3,4,0.8068181818181819,0.8510638297872343,0.7142857142857143,0.8125,1,16,1049,1197,47
1861,The Lord of the Rings: The Two Towers,"Old Platform, PlayStation, Xbox","action, beat-'em-up",Stormfront Studios,EA Games,1,0,2002,10,3,0.7954545454545455,0.8439716312056739,0.842618778280543,0.6904761904761904,0,467,2908,550,36
1862,Sega GT 2002,Xbox,"driving, gt / street, racing",Wow Entertainment,Sega,2,0,2002,9,1,0.8068181818181819,0.8191489361702129,0.9166666666666666,0.7575757575757576,1,1373,3442,1064,53
1863,Airborne Assault: Red Devils Over Arnhem,PC,"general, real-time, strategy, turn-based, wargame",Panther Games,Battlefront.com,2,0,2002,6,1,0.8068181818181819,0.7446808510638299,0.75,0.656743750063108,1,154,2220,1179,39
1864,Tekken Advance,Nintendo,"3d, action, fighting",Eighting/Raizing,Namco,0,0,2002,1,3,0.8068181818181819,0.7872340425531916,0.8571428571428571,0.6,1,1042,950,143,0
1865,Crazy Taxi 2,Old Platform,"arcade, driving, racing",Hitmaker,Sega,0,0,2001,5,3,0.8068181818181819,0.8510638297872343,0.8888888888888888,0.7804878048780488,0,1373,1368,856,26
1866,Fallout Tactics: Brotherhood of Steel,PC,"action rpg, role-playing",14 Degrees East,Interplay,0,0,2001,3,4,0.8068181818181819,0.7872340425531916,0.84,0.6392156862745098,1,795,10,364,39
1867,Ogre Battle 64,Nintendo,"fantasy, strategy, turn-based",Quest,Atlus Co.,1,0,2000,10,3,0.8068181818181819,0.9042553191489364,0.8,0.8571428571428571,1,125,2427,1101,0
1868,Sonic Rush,Nintendo,"2d, action, platformer",Dimps Corporation,Sega,0,0,2005,11,1,0.8068181818181819,0.8297872340425533,0.7906976744186046,0.7846153846153846,1,1373,845,61,0
1869,Need for Speed: Underground 2,PC,"automobile, driving, gt / street, racing, simulation",EA Canada,Electronic Arts,0,0,2004,11,3,0.8068181818181819,0.8829787234042554,0.7741935483870968,0.8550228310502284,1,485,903,892,39
1870,Thief: Deadly Shadows,Xbox,"action adventure, fantasy",Ion Storm,Eidos Interactive,1,0,2004,5,4,0.8068181818181819,0.7340425531914895,0.8524590163934426,0.7142857142857143,1,482,1504,262,53
1871,Horace,"Nintendo, PC","adventure, general",Paul Helman,505 Games,0,0,2019,7,3,0.8011363636363638,0.771276595744681,0.873015873015873,0.6244343891402715,0,33,2248,745,11
1872,Art of Balance Touch!,Nintendo,"general, miscellaneous, puzzle",Shin'en,Shin'en,0,0,2012,6,1,0.8068181818181819,0.7553191489361704,0.8888888888888888,0.7419354838709677,1,1381,2714,1155,0
1873,NHL Eastside Hockey Manager 2005,PC,"ice hockey, management, sim, sports, team, traditional",Sports Interactive,Sega,1,0,2005,10,3,0.8068181818181819,0.6702127659574468,0.7,0.656743750063108,1,1373,2866,1215,39
1874,Legend of Grimrock,PC,"general, role-playing",Almost Human,Almost Human,0,0,2012,4,3,0.8068181818181819,0.8297872340425533,0.9019607843137255,0.7842323651452282,1,83,139,1182,39
1875,Capcom Fighting Collection,"Nintendo, PC, PlayStation, Xbox","compilation, miscellaneous",Capcom,Capcom,9,1,2022,6,3,0.7784090909090909,0.5026595744680852,0.810836038961039,0.4950385416982207,0,267,518,1033,15
1876,Archvale,PC,"action, shoot-'em-up, shooter, top-down",idoz & phops,Humble Games,0,0,2021,12,3,0.8068181818181819,0.7446808510638299,0.75,0.625,1,759,3537,714,39
1877,Animal Crossing: New Horizons - Happy Home Paradise,Nintendo,"simulation, virtual, virtual life",Nintendo,Nintendo,0,0,2021,11,3,0.8068181818181819,0.8085106382978725,0.8947368421052632,0.7666666666666667,1,1070,2078,1289,0
1878,Borderlands Legendary Collection,Nintendo,"compilation, miscellaneous",Gearbox Publishing,2K Games,4,1,2020,5,4,0.8068181818181819,0.8404255319148937,0.9444444444444444,0.825,1,16,1207,1033,0
1879,College Hoops 2K6,"PlayStation, Xbox","basketball, sim, sports, traditional",2K Sports,2K Sports,2,1,2005,11,1,0.7424242424242425,0.7553191489361702,0.665266106442577,0.6932234432234433,0,18,35,908,50
1880,Final Fantasy V Pixel Remaster,PC,"japanese-style, role-playing",Square Enix,Square Enix,0,0,2021,11,3,0.8068181818181819,0.7872340425531916,0.9285714285714286,0.7333333333333333,1,1459,2874,1226,39
1881,Life is Strange 2: Episode 4 - Faith,"PC, PlayStation","3d, action adventure, adventure, general, third-person",DONTNOD Entertainment,Square Enix,0,0,2019,8,4,0.7784090909090909,0.48936170212765967,0.7545454545454545,0.3646179401993356,0,1459,741,80,40
1882,Dominions 3: The Awakening,PC,"fantasy, general, strategy, turn-based",Illwinter Design Group,Shrapnel Games,1,0,2006,9,3,0.8068181818181819,0.7872340425531916,0.875,0.7551020408163265,1,1385,1441,1092,39
1883,NyxQuest: Kindred Spirits,Wii,"2d, action, platformer",Over the Top Games,Over the Top Games,2,0,2009,8,1,0.8068181818181819,0.8404255319148937,0.8571428571428571,0.7941176470588235,1,1130,2185,61,51
1884,Prince of Persia Classic,Xbox,"2d, action, adventure, general, platformer",Gameloft,Ubisoft,1,0,2007,6,3,0.8068181818181819,0.723404255319149,0.76,0.5909090909090909,1,1641,1182,28,53
1885,Star Fox Adventures,Old Platform,"action adventure, sci-fi",Rare Ltd.,Nintendo,1,0,2002,9,3,0.8068181818181819,0.8085106382978725,0.7692307692307693,0.7389162561576355,0,1070,2456,333,26
1886,Fallout 3: Broken Steel,"PC, PlayStation, Xbox","first-person, general, role-playing, western-style",Bethesda Game Studios,Bethesda Softworks,1,0,2009,5,4,0.7992424242424243,0.7978723404255321,0.8576097105508871,0.7090253093513644,0,167,330,1103,43
1887,GRID 2,"PC, PlayStation, Xbox","automobile, driving, gt / street, racing, simulation",Codemasters,Codemasters,12,1,2013,5,1,0.7840909090909092,0.6134751773049646,0.8228758169934641,0.39934785579319865,0,320,617,892,43
1888,Ys VIII: Lacrimosa of DANA,"Nintendo, PlayStation","action rpg, role-playing",Falcom,NIS America,0,0,2018,6,3,0.8068181818181819,0.8776595744680853,0.8452380952380952,0.8714733542319749,0,1036,1022,364,19
1889,This War of Mine: Final Cut,PlayStation,"action, action adventure, board / card game, general, miscellaneous, survival",11 bit studios,11 bit studios,0,0,2022,5,4,0.8068181818181819,0.6276595744680852,0.9166666666666666,0.7,1,6,7,393,47
1890,Nightmare Reaper,PC,"action, arcade, first-person, shooter",Blazing Bit Games,Blazing Bit Games,0,0,2022,3,3,0.8068181818181819,0.797872340425532,1.0,0.6666666666666666,1,199,392,522,39
1891,Tekken 6,"PlayStation, Xbox","3d, action, fighting",Namco Bandai Games America,Namco Bandai Games America,2,0,2009,10,3,0.787878787878788,0.7765957446808511,0.8085718424701476,0.6498032678351302,0,1044,2015,143,50
1892,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,"PC, Wii","adventure, compilation, general, miscellaneous",Telltale Games,Telltale Games,1,0,2008,9,2,0.8011363636363638,0.7819148936170214,0.8153409090909092,0.723529411764706,0,1541,3055,728,44
1893,Mario Kart Wii,Wii,"arcade, automobile, driving, kart, racing",Nintendo,Nintendo,12,1,2008,4,1,0.8068181818181819,0.872340425531915,0.8904109589041096,0.8234782608695652,1,1070,2078,828,51
1894,College Hoops 2K8,"PlayStation, Xbox","basketball, sim, sports, team, traditional",Visual Concepts,2K Sports,10,1,2007,11,1,0.8011363636363638,0.6861702127659575,0.9285714285714286,0.6360294117647058,0,18,3344,907,50
1895,EA SPORTS UFC 4,"PlayStation, Xbox","boxing / martial arts, combat, individual, sports",Electronic Arts,Electronic Arts,2,0,2020,8,3,0.7840909090909092,0.17021276595744683,0.8028785982478097,0.1020556683617545,0,485,954,932,50
1896,Desktop Dungeons,PC,"general, roguelike, role-playing",QCF Design,QCF Design,0,0,2010,10,3,0.8068181818181819,0.7765957446808511,0.75,0.6901408450704225,1,1249,2421,1181,39
1897,Dragon's Crown,PlayStation,"2d, action, action rpg, beat-'em-up, role-playing",Vanillaware,Atlus,4,1,2013,8,3,0.7784090909090909,0.8404255319148937,0.810483870967742,0.7728571428571429,1,124,3309,24,47
1898,Crusader Kings II,PC,"general, historic, real-time, strategy",Paradox Development Studio,Paradox Interactive,0,1,2012,2,3,0.8068181818181819,0.8936170212765958,0.8709677419354839,0.8683417085427135,1,1154,2230,1132,39
1899,Endling - Extinction is Forever,"Nintendo, PC, PlayStation","action adventure, adventure, general",Herobeat Studios,HandyGames,0,0,2022,7,3,0.7803030303030303,0.8404255319148938,0.736111111111111,0.7796455938697319,0,709,1345,226,12
1900,Tainted Grail: Conquest,PC,"action rpg, card battle, role-playing, strategy, turn-based",Awaken Realms Digital,Awaken Realms Digital,0,0,2021,5,3,0.8068181818181819,0.7553191489361704,0.9,0.5,1,134,261,341,39
1901,Art Academy: Home Studio,Wii,"edutainment, miscellaneous",Headstrong Games,Nintendo,0,0,2015,6,1,0.8068181818181819,0.8191489361702129,0.8888888888888888,0.7916666666666666,1,1070,1329,1077,51
1902,Europa 1400: The Guild,PC,"general, historic, real-time, strategy",4Head Studios,JoWooD Entertainment AG,8,1,2002,11,3,0.8068181818181819,0.8617021276595747,0.7857142857142857,0.8055555555555556,1,825,57,1132,39
1903,V-Rally 3,"Nintendo, PlayStation","driving, racing, rally / offroad",Eden Studios,Atari,4,1,2002,9,1,0.8068181818181819,0.8191489361702129,0.9,0.7159090909090908,0,122,939,1071,19
1904,Battle Realms,PC,"command, fantasy, general, real-time, strategy",Liquid Entertainment,Crave,8,1,2001,11,3,0.8068181818181819,0.8829787234042554,0.75,0.8780487804878049,1,346,1713,1018,39
1905,Warlords Battlecry,PC,"general, strategy",Strategic Studies Group,SSI,6,1,2000,7,3,0.8068181818181819,0.7872340425531916,0.9473684210526315,0.6086956521739131,1,1343,2917,1196,39
1906,Shin Megami Tensei: Digital Devil Saga 2,PlayStation,"console-style rpg, role-playing",Atlus Co.,Atlus Co.,1,0,2005,10,4,0.8068181818181819,0.46808510638297884,0.868421052631579,0.4248927038626609,1,125,242,1045,47
